Order	Family	Subfamily	Genus	Species	Type Species?	Genome Composition
Unassigned	Poxviridae	Entomopoxvirinae	Alphaentomopoxvirus	Geotrupes sylvaticus entomopoxvirus	0	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Alphaentomopoxvirus	Melolontha melolontha entomopoxvirus	1	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Betaentomopoxvirus	Acrobasis zelleri entomopoxvirus	0	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Betaentomopoxvirus	Adoxophyes honmai entomopoxvirus	0	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Betaentomopoxvirus	Amsacta moorei entomopoxvirus	1	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Betaentomopoxvirus	Arphia conspersa entomopoxvirus	0	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Betaentomopoxvirus	Choristoneura biennis entomopoxvirus	0	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Betaentomopoxvirus	Choristoneura conflicta entomopoxvirus	0	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Betaentomopoxvirus	Choristoneura diversuma entomopoxvirus	0	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Betaentomopoxvirus	Choristoneura fumiferana entomopoxvirus	0	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Betaentomopoxvirus	Choristoneura rosaceana entomopoxvirus	0	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Betaentomopoxvirus	Chorizagrotis auxiliaris entomopoxvirus	0	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Betaentomopoxvirus	Heliothis armigera entomopoxvirus	0	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Betaentomopoxvirus	Locusta migratoria entomopoxvirus	0	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Betaentomopoxvirus	Mythimna separata entomopoxvirus	0	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Betaentomopoxvirus	Oedaleus senegalensis entomopoxvirus	0	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Betaentomopoxvirus	Operophtera brumata entomopoxvirus	0	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Betaentomopoxvirus	Schistocerca gregaria entomopoxvirus	0	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Gammaentomopoxvirus	Aedes aegypti entomopoxvirus	0	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Gammaentomopoxvirus	Camptochironomus tentans entomopoxvirus	0	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Gammaentomopoxvirus	Chironomus attenuatus entomopoxvirus	0	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Gammaentomopoxvirus	Chironomus luridus entomopoxvirus	1	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Gammaentomopoxvirus	Chironomus plumosus entomopoxvirus	0	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Gammaentomopoxvirus	Goeldichironomus holoprasinus entomopoxvirus	0	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Unassigned	Diachasmimorpha entomopoxvirus	0	dsDNA
Unassigned	Poxviridae	Entomopoxvirinae	Unassigned	Melanoplus sanguinipes entomopoxvirus	0	dsDNA
Unassigned	Quadriviridae		Quadrivirus	Rosellinia necatrix quadrivirus 1	1	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Cardoreovirus	Eriocheir sinensis reovirus	1	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Mimoreovirus	Micromonas pusilla reovirus	1	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	African horse sickness virus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Bluetongue virus	1	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Changuinola virus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Chenuda virus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Chobar Gorge virus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Corriparta virus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Epizootic hemorrhagic disease virus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Equine encephalosis virus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Eubenangee virus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Great Island virus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Ieri virus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Lebombo virus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Orungo virus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Palyam virus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Peruvian horse sickness virus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	St Croix River virus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Umatilla virus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Wad Medani virus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Wallal virus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Warrego virus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Wongorr virus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Orbivirus	Yunnan orbivirus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Phytoreovirus	Rice dwarf virus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Phytoreovirus	Rice gall dwarf virus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Phytoreovirus	Wound tumor virus	1	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Rotavirus A	1	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Rotavirus B	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Rotavirus C	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Rotavirus D	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Rotavirus E	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Rotavirus F	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Rotavirus G	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Rotavirus H	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Rotavirus I	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Seadornavirus	Banna virus	1	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Seadornavirus	Kadipiro virus	0	dsRNA
Unassigned	Reoviridae	Sedoreovirinae	Seadornavirus	Liao ning virus	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Aquareovirus	Aquareovirus A	1	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Aquareovirus	Aquareovirus B	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Aquareovirus	Aquareovirus C	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Aquareovirus	Aquareovirus D	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Aquareovirus	Aquareovirus E	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Aquareovirus	Aquareovirus F	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Aquareovirus	Aquareovirus G	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Coltivirus	Colorado tick fever virus	1	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Coltivirus	Eyach virus	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 1	1	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 2	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 3	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 4	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 5	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 6	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 7	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 8	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 9	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 10	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 11	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 12	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 13	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 14	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 15	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 16	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Dinovernavirus	Aedes pseudoscutellaris reovirus	1	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Fijivirus	Fiji disease virus	1	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Fijivirus	Garlic dwarf virus	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Fijivirus	Maize rough dwarf virus	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Fijivirus	Mal de Rio Cuarto virus	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Fijivirus	Nilaparvata lugens reovirus	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Fijivirus	Oat sterile dwarf virus	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Fijivirus	Pangola stunt virus	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Fijivirus	Rice black streaked dwarf virus	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Fijivirus	Southern rice black-streaked dwarf virus	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Idnoreovirus	Idnoreovirus 1	1	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Idnoreovirus	Idnoreovirus 2	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Idnoreovirus	Idnoreovirus 3	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Idnoreovirus	Idnoreovirus 4	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Idnoreovirus	Idnoreovirus 5	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Mycoreovirus	Mycoreovirus 1	1	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Mycoreovirus	Mycoreovirus 2	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Mycoreovirus	Mycoreovirus 3	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Avian orthoreovirus	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Baboon orthoreovirus	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Mahlapitsi orthoreovirus	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Mammalian orthoreovirus	1	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Nelson Bay orthoreovirus	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Piscine orthoreovirus	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Reptilian orthoreovirus	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Oryzavirus	Echinochloa ragged stunt virus	0	dsRNA
Unassigned	Reoviridae	Spinareovirinae	Oryzavirus	Rice ragged stunt virus	1	dsRNA
Unassigned	Sarthroviridae		Macronovirus	Macrobrachium satellite virus 1	1	ssRNA(+)
Unassigned	Smacoviridae		Bovismacovirus	Bovine associated bovismacovirus 1	1	ssDNA
Unassigned	Smacoviridae		Bovismacovirus	Bovine associated bovismacovirus 2	0	ssDNA
Unassigned	Smacoviridae		Bovismacovirus	Dragonfly associated bovismacovirus 1	0	ssDNA
Unassigned	Smacoviridae		Cosmacovirus	Bovine associated cosmacovirus 1	1	ssDNA
Unassigned	Smacoviridae		Dragsmacovirus	Dragonfly associated dragsmacovirus 1	1	ssDNA
Unassigned	Smacoviridae		Drosmacovirus	Bovine associated drosmacovirus 1	0	ssDNA
Unassigned	Smacoviridae		Drosmacovirus	Camel associated drosmacovirus 1	1	ssDNA
Unassigned	Smacoviridae		Drosmacovirus	Camel associated drosmacovirus2	0	ssDNA
Unassigned	Smacoviridae		Huchismacovirus	Bovine associated huchismacovirus 1	0	ssDNA
Unassigned	Smacoviridae		Huchismacovirus	Bovine associated huchismacovirus 2	0	ssDNA
Unassigned	Smacoviridae		Huchismacovirus	Chicken associated huchismacovirus 1	0	ssDNA
Unassigned	Smacoviridae		Huchismacovirus	Chicken associated huchismacovirus 2	0	ssDNA
Unassigned	Smacoviridae		Huchismacovirus	Human associated huchismacovirus 1	1	ssDNA
Unassigned	Smacoviridae		Huchismacovirus	Human associated huchismacovirus 2	0	ssDNA
Unassigned	Smacoviridae		Huchismacovirus	Human associated huchismacovirus 3	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Bovine associated porprismacovirus 1	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Camel associated porprismacovirus 1	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Camel associated porprismacovirus 2	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Camel associated porprismacovirus 3	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Camel associated porprismacovirus 4	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Chimpanzee associated porprismacovirus 1	1	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Chimpanzee associated porprismacovirus 2	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Gorilla associated porprismacovirus 1	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Howler monkey associated porprismacovirus 1	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Human associated porprismacovirus 1	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Human associated porprismacovirus 2	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Lemur associated porprismacovirus 1	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Porcine associated porprismacovirus 1	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Porcine associated porprismacovirus 2	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Porcine associated porprismacovirus 3	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Porcine associated porprismacovirus 4	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Porcine associated porprismacovirus 5	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Porcine associated porprismacovirus 6	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Porcine associated porprismacovirus 7	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Porcine associated porprismacovirus 8	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Porcine associated porprismacovirus 9	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Porcine associated porprismacovirus 10	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Rat associated porprismacovirus 1	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Sheep associated porprismacovirus 1	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Sheep associated porprismacovirus 2	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Sheep associated porprismacovirus 3	0	ssDNA
Unassigned	Smacoviridae		Porprismacovirus	Turkey associated porprismacovirus 1	0	ssDNA
Unassigned	Solemoviridae		Polemovirus	Poinsettia latent virus	1	ssRNA(+)
Unassigned	Solemoviridae		Sobemovirus	Artemisia virus A	0	ssRNA(+)
Unassigned	Solemoviridae		Sobemovirus	Blueberry shoestring virus	0	ssRNA(+)
Unassigned	Solemoviridae		Sobemovirus	Cocksfoot mottle virus	0	ssRNA(+)
Unassigned	Solemoviridae		Sobemovirus	Cymbidium chlorotic mosaic virus	0	ssRNA(+)
Unassigned	Solemoviridae		Sobemovirus	Imperata yellow mottle virus	0	ssRNA(+)
Unassigned	Solemoviridae		Sobemovirus	Lucerne transient streak virus	0	ssRNA(+)
Unassigned	Solemoviridae		Sobemovirus	Papaya lethal yellowing virus	0	ssRNA(+)
Unassigned	Solemoviridae		Sobemovirus	Rice yellow mottle virus	0	ssRNA(+)
Unassigned	Solemoviridae		Sobemovirus	Rottboellia yellow mottle virus	0	ssRNA(+)
Unassigned	Solemoviridae		Sobemovirus	Ryegrass mottle virus	0	ssRNA(+)
Unassigned	Solemoviridae		Sobemovirus	Sesbania mosaic virus	0	ssRNA(+)
Unassigned	Solemoviridae		Sobemovirus	Solanum nodiflorum mottle virus	0	ssRNA(+)
Unassigned	Solemoviridae		Sobemovirus	Southern bean mosaic virus	1	ssRNA(+)
Unassigned	Solemoviridae		Sobemovirus	Southern cowpea mosaic virus	0	ssRNA(+)
Unassigned	Solemoviridae		Sobemovirus	Sowbane mosaic virus	0	ssRNA(+)
Unassigned	Solemoviridae		Sobemovirus	Soybean yellow common mosaic virus	0	ssRNA(+)
Unassigned	Solemoviridae		Sobemovirus	Subterranean clover mottle virus	0	ssRNA(+)
Unassigned	Solemoviridae		Sobemovirus	Turnip rosette virus	0	ssRNA(+)
Unassigned	Solemoviridae		Sobemovirus	Velvet tobacco mottle virus	0	ssRNA(+)
Unassigned	Solinviviridae		Invictavirus	Solenopsis invicta virus 3	1	ssRNA(+)
Unassigned	Solinviviridae		Nyfulvavirus	Nylanderia fulva virus 1	1	ssRNA(+)
Unassigned	Sphaerolipoviridae		Alphasphaerolipovirus	Haloarcula hispanica icosahedral virus 2	0	dsDNA
Unassigned	Sphaerolipoviridae		Alphasphaerolipovirus	Haloarcula hispanica virus PH1	0	dsDNA
Unassigned	Sphaerolipoviridae		Alphasphaerolipovirus	Haloarcula hispanica virus SH1	1	dsDNA
Unassigned	Sphaerolipoviridae		Alphasphaerolipovirus	Haloarcula virus HCIV1	0	dsDNA
Unassigned	Sphaerolipoviridae		Betasphaerolipovirus	Natrinema virus SNJ1	1	dsDNA
Unassigned	Sphaerolipoviridae		Gammasphaerolipovirus	Thermus virus IN93	0	dsDNA
Unassigned	Sphaerolipoviridae		Gammasphaerolipovirus	Thermus virus P23-77	1	dsDNA
Unassigned	Spiraviridae		Alphaspiravirus	Aeropyrum coil-shaped virus	1	ssDNA(+)
Unassigned	Tectiviridae		Alphatectivirus	Pseudomonas virus PR4	0	dsDNA
Unassigned	Tectiviridae		Alphatectivirus	Pseudomonas virus PRD1	1	dsDNA
Unassigned	Tectiviridae		Betatectivirus	Bacillus virus AP50	0	dsDNA
Unassigned	Tectiviridae		Betatectivirus	Bacillus virus Bam35	1	dsDNA
Unassigned	Tectiviridae		Betatectivirus	Bacillus virus GIL16	0	dsDNA
Unassigned	Tectiviridae		Betatectivirus	Bacillus virus Wip1	0	dsDNA
Unassigned	Togaviridae		Alphavirus	Aura virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Barmah Forest virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Bebaru virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Cabassou virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Chikungunya virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Eastern equine encephalitis virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Eilat virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Everglades virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Fort Morgan virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Getah virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Highlands J virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Madariaga virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Mayaro virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Middelburg virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Mosso das Pedras virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Mucambo virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Ndumu virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Onyong-nyong virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Pixuna virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Rio Negro virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Ross River virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Salmon pancreas disease virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Semliki Forest virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Sindbis virus	1	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Southern elephant seal virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Tonate virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Trocara virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Una virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Venezuelan equine encephalitis virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Western equine encephalitis virus	0	ssRNA(+)
Unassigned	Togaviridae		Alphavirus	Whataroa virus	0	ssRNA(+)
Unassigned	Togaviridae		Rubivirus	Rubella virus	1	ssRNA(+)
Unassigned	Tolecusatellitidae		Betasatellite	Ageratum leaf curl Buea betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Ageratum leaf curl Cameroon betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Ageratum yellow leaf curl betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Ageratum yellow vein betasatellite	1	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Ageratum yellow vein India betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Ageratum yellow vein Sri Lanka betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Alternanthera yellow vein betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Andrographis yellow vein leaf curl betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Bhendi yellow vein mosaic betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Cardiospermum yellow leaf curl betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Chili leaf curl betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Chili leaf curl Jaunpur betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Chili leaf curl Sri Lanka betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Cotton leaf curl Gezira betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Cotton leaf curl Multan betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Croton yellow vein mosaic betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Eupatorium yellow vein betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Eupatorium yellow vein mosaic betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	French bean leaf curl betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Hedyotis yellow mosaic betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Honeysuckle yellow vein betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Honeysuckle yellow vein mosaic betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Malvastrum leaf curl betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Malvastrum leaf curl Guangdong betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Mirabilis leaf curl betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Momordica yellow mosaic betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Mungbean yellow mosaic betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Okra leaf curl Oman betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Papaya leaf curl betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Papaya leaf curl China betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Papaya leaf curl India betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Rhynchosia yellow mosaic betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Rose leaf curl betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Siegesbeckia yellow vein betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Tobacco curly shoot betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Tobacco leaf curl betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Tobacco leaf curl Japan betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Tobacco leaf curl Patna betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Tomato leaf curl Bangalore betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Tomato leaf curl Bangladesh betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Tomato leaf curl betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Tomato leaf curl China betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Tomato leaf curl Gandhinagar betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Tomato leaf curl Java betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Tomato leaf curl Joydebpur betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Tomato leaf curl Laguna betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Tomato leaf curl Laos betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Tomato leaf curl Malaysia betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Tomato leaf curl Nepal betasatellite	0	ssDNA
Unassigned	Tolecusatellitidae		Betasatellite	Tomato leaf curl Patna betasatellite	0	ssDNA
